InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
542000,STK135,Item STK135,6,2025-11-25 17:11:03.763862,1.7,11549,India
540774,STK372,Item STK372,9,2025-11-25 17:27:37.763862,71.68,10612,United Kingdom
546810,STK886,Item STK886,40,2025-11-25 17:32:11.763862,27.51,11681,United Kingdom
538940,STK644,Item STK644,46,2025-11-25 17:35:06.763862,91.68,10857,United Kingdom
548869,STK896,Item STK896,21,2025-11-25 17:35:41.763862,22.15,10178,United Kingdom
547119,STK940,Item STK940,12,2025-11-25 17:48:53.763862,17.76,10468,Spain
549934,STK874,Item STK874,39,2025-11-25 17:50:27.763862,25.46,10209,Canada
550827,STK769,Item STK769,21,2025-11-25 18:24:37.763862,55.71,10123,France
545926,STK324,Item STK324,22,2025-11-25 18:48:47.763862,76.18,11836,United Kingdom
536963,STK604,Item STK604,8,2025-11-25 19:26:05.763862,16.08,11818,Canada
536884,STK840,Item STK840,33,2025-11-25 20:03:10.763862,77.45,10118,United Kingdom
550166,STK148,Item STK148,36,2025-11-25 20:04:57.763862,36.54,11867,Germany
539440,STK252,Item STK252,30,2025-11-25 20:12:04.763862,62.72,10144,Italy
537178,STK445,Item STK445,16,2025-11-25 20:30:36.763862,63.13,11636,Italy
543327,STK731,Item STK731,2,2025-11-25 20:38:36.763862,78.45,11155,United Kingdom
539550,STK298,Item STK298,28,2025-11-25 20:43:56.763862,36.21,10760,USA
542132,STK372,Item STK372,4,2025-11-25 20:53:47.763862,47.74,10133,USA
546602,STK682,Item STK682,13,2025-11-25 21:05:33.763862,93.38,11483,India
C548494,STK154,Item STK154,-23,2025-11-25 21:10:17.763862,52.58,11307,Italy
548956,STK196,Item STK196,24,2025-11-25 21:23:48.763862,46.04,10327,United Kingdom
549414,STK334,Item STK334,34,2025-11-25 21:30:37.763862,33.07,10536,India
548961,STK188,Item STK188,13,2025-11-25 21:31:43.763862,0.93,11689,Canada
C548735,STK524,Item STK524,-3,2025-11-25 21:35:06.763862,45.57,11994,Italy
544128,STK555,Item STK555,22,2025-11-25 21:46:58.763862,58.84,10678,France
546887,STK877,Item STK877,15,2025-11-25 21:47:30.763862,26.95,10633,Spain
540319,STK423,Item STK423,1,2025-11-25 21:47:39.763862,44.98,11113,France
547521,STK419,Item STK419,9,2025-11-25 22:10:33.763862,25.07,10395,India
541740,STK747,Item STK747,29,2025-11-25 22:27:08.763862,33.72,10143,USA
547413,STK609,Item STK609,6,2025-11-25 22:30:58.763862,83.2,10198,Italy
548576,STK632,Item STK632,9,2025-11-25 22:35:40.763862,60.43,10146,USA
548617,STK843,Item STK843,12,2025-11-25 22:36:58.763862,12.36,10854,Germany
548448,STK630,Item STK630,27,2025-11-25 22:39:41.763862,91.89,11045,Canada
540482,STK831,Item STK831,35,2025-11-25 22:44:07.763862,36.49,11525,Canada
537620,STK877,Item STK877,18,2025-11-25 22:53:34.763862,63.6,11557,Canada
549654,STK597,Item STK597,9,2025-11-25 22:55:29.763862,48.48,10754,United Kingdom
536495,STK882,Item STK882,15,2025-11-25 23:08:57.763862,69.52,11753,France
543767,STK581,Item STK581,39,2025-11-25 23:26:23.763862,48.22,10568,France
547109,STK908,Item STK908,31,2025-11-25 23:31:22.763862,66.43,10847,United Kingdom
547590,STK849,Item STK849,32,2025-11-25 23:36:09.763862,69.64,10546,India
549764,STK486,Item STK486,21,2025-11-25 23:40:03.763862,60.34,11045,Spain
536801,STK764,Item STK764,30,2025-11-25 23:48:32.763862,7.89,11406,Germany
C542836,STK521,Item STK521,-13,2025-11-25 23:52:53.763862,88.75,10613,Canada
548406,STK526,Item STK526,41,2025-11-25 23:53:46.763862,77.84,11629,Spain
545810,STK789,Item STK789,3,2025-11-26 00:10:41.763862,13.76,10346,France
538119,STK870,Item STK870,33,2025-11-26 00:12:58.763862,63.82,10033,Italy
C550398,STK185,Item STK185,-24,2025-11-26 00:17:56.763862,15.47,11770,Germany
549399,STK119,Item STK119,16,2025-11-26 00:25:43.763862,75.82,11875,Canada
547736,STK813,Item STK813,35,2025-11-26 00:30:45.763862,13.15,11799,Spain
C537532,STK290,Item STK290,-18,2025-11-26 00:33:26.763862,0.8,11401,France
540426,STK613,Item STK613,47,2025-11-26 00:34:56.763862,31.69,11059,United Kingdom
541336,STK210,Item STK210,37,2025-11-26 00:45:18.763862,42.11,11209,Canada
C545608,STK137,Item STK137,-24,2025-11-26 00:54:03.763862,88.27,11153,Canada
548626,STK486,Item STK486,41,2025-11-26 01:22:34.763862,3.76,11957,United Kingdom
544191,STK311,Item STK311,27,2025-11-26 01:23:22.763862,48.13,11035,Germany
541463,STK406,Item STK406,31,2025-11-26 01:28:36.763862,69.87,11118,United Kingdom
545713,STK509,Item STK509,44,2025-11-26 01:40:45.763862,28.98,11700,Spain
538906,STK305,Item STK305,32,2025-11-26 01:53:04.763862,56.33,11310,USA
538520,STK705,Item STK705,33,2025-11-26 02:18:51.763862,51.16,10713,India
542012,STK368,Item STK368,16,2025-11-26 02:27:37.763862,89.13,10830,USA
536570,STK142,Item STK142,17,2025-11-26 02:36:34.763862,99.35,10809,India
C541206,STK787,Item STK787,-13,2025-11-26 02:40:53.763862,59.34,10271,France
C548899,STK154,Item STK154,-7,2025-11-26 03:01:24.763862,36.42,11289,Italy
538743,STK490,Item STK490,7,2025-11-26 03:09:11.763862,1.54,11352,Spain
C546508,STK336,Item STK336,-16,2025-11-26 03:09:37.763862,18.8,11943,Italy
536848,STK480,Item STK480,6,2025-11-26 03:15:08.763862,41.02,10963,Italy
547487,STK329,Item STK329,33,2025-11-26 03:18:26.763862,75.14,10744,United Kingdom
541590,STK688,Item STK688,26,2025-11-26 03:27:46.763862,38.96,11026,France
548358,STK718,Item STK718,6,2025-11-26 03:47:09.763862,68.19,11044,Spain
546785,STK356,Item STK356,12,2025-11-26 03:50:57.763862,39.35,11690,USA
C549941,STK734,Item STK734,-1,2025-11-26 03:56:10.763862,63.42,11674,Canada
541292,STK542,Item STK542,5,2025-11-26 03:59:40.763862,67.38,10470,France
548675,STK152,Item STK152,45,2025-11-26 04:00:21.763862,35.11,11402,Canada
550763,STK424,Item STK424,17,2025-11-26 04:25:40.763862,46.8,11682,India
543918,STK723,Item STK723,4,2025-11-26 04:39:28.763862,60.05,10913,Italy
536450,STK893,Item STK893,14,2025-11-26 04:45:01.763862,53.79,10214,Italy
548314,STK123,Item STK123,46,2025-11-26 04:54:41.763862,4.2,11089,France
538074,STK209,Item STK209,2,2025-11-26 05:14:13.763862,71.72,10293,USA
547468,STK768,Item STK768,48,2025-11-26 05:14:57.763862,14.86,11258,United Kingdom
538776,STK906,Item STK906,42,2025-11-26 05:32:36.763862,98.81,10225,USA
543504,STK172,Item STK172,15,2025-11-26 05:33:28.763862,9.36,11896,India
549436,STK896,Item STK896,25,2025-11-26 05:52:22.763862,27.89,11583,Germany
548778,STK136,Item STK136,46,2025-11-26 06:04:41.763862,24.88,10623,Italy
549988,STK556,Item STK556,40,2025-11-26 06:09:48.763862,93.3,10921,Germany
549831,STK919,Item STK919,34,2025-11-26 06:10:50.763862,92.85,11436,Italy
545535,STK429,Item STK429,49,2025-11-26 06:21:26.763862,1.08,10787,France
541413,STK227,Item STK227,13,2025-11-26 06:40:04.763862,58.43,11771,France
538699,STK743,Item STK743,38,2025-11-26 06:42:04.763862,37.79,11043,Germany
547931,STK963,Item STK963,39,2025-11-26 06:54:45.763862,41.16,11924,USA
539244,STK916,Item STK916,10,2025-11-26 07:45:29.763862,65.92,10000,United Kingdom
545047,STK826,Item STK826,34,2025-11-26 08:13:57.763862,80.33,10730,Canada
539704,STK451,Item STK451,35,2025-11-26 08:21:51.763862,49.22,10504,USA
538637,STK584,Item STK584,41,2025-11-26 08:33:26.763862,22.47,11459,France
540777,STK523,Item STK523,32,2025-11-26 08:37:18.763862,88.49,11111,Italy
545420,STK613,Item STK613,15,2025-11-26 08:40:25.763862,17.34,11487,USA
545838,STK902,Item STK902,45,2025-11-26 08:47:08.763862,74.23,11925,Spain
537061,STK923,Item STK923,26,2025-11-26 09:14:24.763862,66.79,11610,Canada
549267,STK326,Item STK326,22,2025-11-26 09:18:30.763862,88.79,11946,Spain
C541734,STK525,Item STK525,-22,2025-11-26 09:20:18.763862,30.3,10020,Germany
547408,STK653,Item STK653,3,2025-11-26 09:21:11.763862,20.5,11472,Germany
551199,STK578,Item STK578,17,2025-11-26 09:33:44.763862,31.37,11541,United Kingdom
C548448,STK437,Item STK437,-15,2025-11-26 09:54:03.763862,3.66,10887,Germany
542028,STK637,Item STK637,47,2025-11-26 10:00:27.763862,93.17,11161,India
545014,STK322,Item STK322,43,2025-11-26 10:02:48.763862,42.31,10899,Italy
544151,STK610,Item STK610,33,2025-11-26 10:47:38.763862,76.12,11431,India
C539173,STK701,Item STK701,-6,2025-11-26 10:48:27.763862,36.8,10352,United Kingdom
536576,STK351,Item STK351,42,2025-11-26 10:51:31.763862,82.04,10774,India
545447,STK282,Item STK282,34,2025-11-26 11:09:51.763862,53.85,11550,Germany
538747,STK825,Item STK825,6,2025-11-26 11:11:08.763862,69.2,10123,Spain
538727,STK273,Item STK273,44,2025-11-26 11:47:17.763862,15.74,11294,Canada
547506,STK897,Item STK897,32,2025-11-26 11:51:02.763862,66.86,11051,USA
C550837,STK156,Item STK156,-2,2025-11-26 11:56:42.763862,64.46,10514,Italy
544899,STK698,Item STK698,38,2025-11-26 12:17:49.763862,15.89,10014,Italy
541095,STK688,Item STK688,19,2025-11-26 12:22:33.763862,12.2,11152,Canada
C541273,STK571,Item STK571,-5,2025-11-26 12:24:01.763862,18.05,10252,Spain
550781,STK266,Item STK266,22,2025-11-26 12:44:18.763862,34.34,11874,India
539282,STK355,Item STK355,49,2025-11-26 12:49:00.763862,50.23,11403,Spain
541930,STK558,Item STK558,35,2025-11-26 12:49:39.763862,58.02,11641,France
545638,STK115,Item STK115,44,2025-11-26 12:52:50.763862,20.23,11043,Canada
546444,STK168,Item STK168,44,2025-11-26 13:25:39.763862,94.48,11880,USA
550081,STK852,Item STK852,15,2025-11-26 13:42:04.763862,73.03,10661,Spain
541253,STK318,Item STK318,37,2025-11-26 13:43:13.763862,77.23,10424,France
536473,STK655,Item STK655,41,2025-11-26 13:58:26.763862,21.75,10520,Spain
C550709,STK424,Item STK424,-31,2025-11-26 14:02:44.763862,23.41,10096,United Kingdom
538156,STK105,Item STK105,42,2025-11-26 14:13:50.763862,92.77,11722,India
546805,STK914,Item STK914,9,2025-11-26 14:22:05.763862,39.45,11489,USA
537074,STK129,Item STK129,46,2025-11-26 14:22:13.763862,37.54,10501,United Kingdom
550143,STK608,Item STK608,9,2025-11-26 14:31:32.763862,35.95,10538,Italy
548814,STK625,Item STK625,16,2025-11-26 14:37:21.763862,56.43,11910,Germany
C546941,STK960,Item STK960,-7,2025-11-26 14:40:12.763862,57.4,11418,Spain
542559,STK589,Item STK589,32,2025-11-26 14:47:33.763862,38.63,11622,India
550217,STK563,Item STK563,42,2025-11-26 14:48:01.763862,56.9,10766,Canada
550462,STK186,Item STK186,13,2025-11-26 14:56:05.763862,29.67,10680,France
539089,STK545,Item STK545,29,2025-11-26 15:04:45.763862,79.01,10380,Italy
543590,STK869,Item STK869,3,2025-11-26 15:24:30.763862,79.4,10698,Spain
538785,STK886,Item STK886,34,2025-11-26 15:24:57.763862,84.09,11070,United Kingdom
536735,STK268,Item STK268,22,2025-11-26 15:27:20.763862,81.84,11402,Spain
550258,STK562,Item STK562,39,2025-11-26 15:36:02.763862,97.24,10714,India
546820,STK959,Item STK959,10,2025-11-26 15:46:00.763862,25.67,10693,Canada
546740,STK272,Item STK272,13,2025-11-26 15:56:32.763862,19.6,10401,Italy
548590,STK887,Item STK887,2,2025-11-26 15:58:07.763862,21.76,11956,Spain
547859,STK905,Item STK905,2,2025-11-26 15:59:58.763862,22.04,10196,France
548657,STK102,Item STK102,17,2025-11-26 16:26:35.763862,94.9,11594,France
538489,STK926,Item STK926,28,2025-11-26 16:27:29.763862,41.97,10892,India
545673,STK795,Item STK795,21,2025-11-26 16:56:30.763862,18.66,11969,Canada
549130,STK759,Item STK759,26,2025-11-26 17:10:20.763862,94.41,10211,Spain
536850,STK344,Item STK344,22,2025-11-26 17:16:44.763862,92.14,11209,United Kingdom
539240,STK663,Item STK663,36,2025-11-26 17:19:38.763862,8.13,10744,France
537076,STK973,Item STK973,7,2025-11-26 17:34:25.763862,72.12,10091,USA
C539665,STK495,Item STK495,-2,2025-11-26 17:37:44.763862,85.72,11970,Canada
548888,STK772,Item STK772,32,2025-11-26 18:07:57.763862,80.19,11642,France
540124,STK204,Item STK204,21,2025-11-26 18:11:02.763862,37.1,11091,USA
545134,STK976,Item STK976,20,2025-11-26 18:11:58.763862,24.92,10321,Canada
549838,STK905,Item STK905,17,2025-11-26 18:21:27.763862,79.5,10746,Canada
548316,STK429,Item STK429,49,2025-11-26 18:31:29.763862,10.71,11330,India
542427,STK430,Item STK430,29,2025-11-26 18:52:31.763862,86.46,11340,France
540453,STK124,Item STK124,16,2025-11-26 18:58:51.763862,96.83,10032,Italy
538114,STK328,Item STK328,31,2025-11-26 19:08:01.763862,37.52,11323,United Kingdom
550047,STK764,Item STK764,26,2025-11-26 19:19:01.763862,39.61,10193,Canada
542151,STK348,Item STK348,45,2025-11-26 19:19:24.763862,2.48,11179,Spain
536880,STK865,Item STK865,33,2025-11-26 19:45:09.763862,41.02,10386,Spain
547313,STK285,Item STK285,41,2025-11-26 20:13:12.763862,75.97,10157,United Kingdom
550519,STK607,Item STK607,14,2025-11-26 20:14:16.763862,50.04,11974,Canada
549234,STK929,Item STK929,10,2025-11-26 20:36:57.763862,4.57,11437,United Kingdom
549954,STK585,Item STK585,18,2025-11-26 20:42:51.763862,80.21,11541,Italy
541623,STK862,Item STK862,15,2025-11-26 20:46:17.763862,15.62,11345,Spain
547378,STK696,Item STK696,9,2025-11-26 20:53:18.763862,18.53,10349,USA
550515,STK603,Item STK603,17,2025-11-26 21:14:42.763862,10.42,10432,Germany
548106,STK986,Item STK986,30,2025-11-26 21:35:50.763862,4.4,11600,Spain
540315,STK488,Item STK488,40,2025-11-26 21:51:34.763862,34.37,11214,India
550496,STK287,Item STK287,3,2025-11-26 21:57:12.763862,38.73,10742,India
544177,STK869,Item STK869,34,2025-11-26 21:58:22.763862,5.6,11142,India
540414,STK163,Item STK163,20,2025-11-26 22:09:43.763862,61.74,10511,USA
537365,STK295,Item STK295,23,2025-11-26 22:18:52.763862,39.23,10180,USA
547407,STK952,Item STK952,13,2025-11-26 22:26:01.763862,30.53,11356,Spain
539000,STK428,Item STK428,25,2025-11-26 22:27:10.763862,28.64,11558,Spain
549393,STK503,Item STK503,4,2025-11-26 22:33:16.763862,79.83,10706,Canada
545339,STK855,Item STK855,16,2025-11-26 22:53:47.763862,23.48,11017,India
544147,STK530,Item STK530,9,2025-11-26 22:59:41.763862,39.15,11206,United Kingdom
538066,STK786,Item STK786,11,2025-11-26 23:31:00.763862,75.91,10554,United Kingdom
551163,STK411,Item STK411,27,2025-11-26 23:35:27.763862,51.69,10343,United Kingdom
C549521,STK859,Item STK859,-16,2025-11-26 23:41:43.763862,7.23,11438,India
540979,STK743,Item STK743,26,2025-11-26 23:52:23.763862,61.49,11467,Italy
548401,STK982,Item STK982,3,2025-11-27 00:46:30.763862,10.66,11185,United Kingdom
C543764,STK216,Item STK216,-11,2025-11-27 01:09:02.763862,54.57,10302,France
546229,STK111,Item STK111,12,2025-11-27 01:27:40.763862,47.5,11755,United Kingdom
544018,STK867,Item STK867,10,2025-11-27 01:36:30.763862,56.28,11522,Canada
542431,STK873,Item STK873,7,2025-11-27 02:02:21.763862,39.77,11182,Germany
548537,STK648,Item STK648,35,2025-11-27 02:06:22.763862,91.61,10308,USA
550967,STK513,Item STK513,25,2025-11-27 02:10:03.763862,79.09,11356,USA
538331,STK591,Item STK591,23,2025-11-27 02:24:57.763862,21.62,11235,India
540979,STK609,Item STK609,27,2025-11-27 02:31:01.763862,51.04,11867,United Kingdom
540250,STK852,Item STK852,33,2025-11-27 02:40:23.763862,12.31,10109,Spain
538351,STK251,Item STK251,40,2025-11-27 02:44:49.763862,93.12,11722,USA
537754,STK728,Item STK728,45,2025-11-27 02:46:40.763862,39.09,11977,United Kingdom
538505,STK992,Item STK992,39,2025-11-27 03:01:21.763862,66.63,10348,India
550597,STK393,Item STK393,11,2025-11-27 03:20:00.763862,1.82,10652,Spain
543313,STK347,Item STK347,46,2025-11-27 03:32:02.763862,69.19,11749,Spain
544520,STK809,Item STK809,3,2025-11-27 03:33:24.763862,50.28,10796,USA
547168,STK315,Item STK315,1,2025-11-27 03:38:53.763862,26.68,10287,Spain
542493,STK464,Item STK464,5,2025-11-27 03:54:11.763862,27.53,10418,United Kingdom
543740,STK637,Item STK637,35,2025-11-27 03:55:47.763862,51.82,10970,Italy
550446,STK642,Item STK642,43,2025-11-27 03:58:33.763862,16.5,10516,Germany
539193,STK232,Item STK232,33,2025-11-27 04:20:01.763862,90.91,10429,India
544724,STK406,Item STK406,34,2025-11-27 04:27:04.763862,85.7,10167,India
550928,STK266,Item STK266,2,2025-11-27 04:30:38.763862,26.55,11781,India
550711,STK727,Item STK727,11,2025-11-27 04:32:46.763862,45.42,11991,Germany
548911,STK360,Item STK360,14,2025-11-27 04:34:39.763862,71.32,10486,India
546652,STK142,Item STK142,28,2025-11-27 04:34:54.763862,50.41,10637,India
546132,STK896,Item STK896,5,2025-11-27 04:37:02.763862,22.35,11216,Canada
536971,STK715,Item STK715,31,2025-11-27 05:00:02.763862,19.69,10619,India
548166,STK445,Item STK445,12,2025-11-27 05:11:45.763862,93.42,11598,France
541824,STK518,Item STK518,1,2025-11-27 05:13:31.763862,92.43,10912,Spain
551193,STK132,Item STK132,26,2025-11-27 05:41:09.763862,59.25,11008,Canada
540082,STK540,Item STK540,26,2025-11-27 05:46:05.763862,92.22,10946,United Kingdom
539058,STK857,Item STK857,46,2025-11-27 05:48:07.763862,31.43,10341,India
C541332,STK651,Item STK651,-1,2025-11-27 05:52:20.763862,95.65,11089,Canada
C541214,STK243,Item STK243,-2,2025-11-27 05:54:35.763862,66.5,10174,India
546998,STK801,Item STK801,18,2025-11-27 06:10:44.763862,37.03,11934,Germany
545753,STK250,Item STK250,12,2025-11-27 06:12:09.763862,74.44,10227,USA
536636,STK704,Item STK704,7,2025-11-27 06:20:27.763862,67.55,10419,Spain
540837,STK705,Item STK705,10,2025-11-27 06:26:26.763862,59.92,10192,Spain
548016,STK615,Item STK615,18,2025-11-27 06:27:27.763862,40.03,10885,USA
541893,STK201,Item STK201,10,2025-11-27 07:10:34.763862,57.64,10682,USA
C551292,STK716,Item STK716,-34,2025-11-27 07:22:25.763862,59.95,11281,Canada
545190,STK287,Item STK287,43,2025-11-27 07:39:42.763862,50.35,11961,France
549559,STK484,Item STK484,45,2025-11-27 07:41:52.763862,29.51,10693,USA
547644,STK172,Item STK172,16,2025-11-27 07:43:08.763862,17.2,11951,United Kingdom
546791,STK842,Item STK842,34,2025-11-27 07:47:59.763862,76.58,10771,Canada
548805,STK982,Item STK982,21,2025-11-27 07:54:31.763862,31.94,11409,USA
546554,STK231,Item STK231,13,2025-11-27 08:19:35.763862,67.14,11093,Italy
551093,STK197,Item STK197,22,2025-11-27 08:24:08.763862,42.36,11027,Canada
547786,STK646,Item STK646,30,2025-11-27 08:35:28.763862,53.6,11090,Italy
536568,STK979,Item STK979,37,2025-11-27 08:48:16.763862,23.88,11524,Germany
541794,STK285,Item STK285,46,2025-11-27 09:04:25.763862,26.51,10123,Italy
541334,STK286,Item STK286,35,2025-11-27 09:20:42.763862,68.63,11162,India
541959,STK226,Item STK226,49,2025-11-27 09:59:55.763862,7.53,10159,Canada
537625,STK754,Item STK754,37,2025-11-27 10:12:12.763862,20.48,10349,Germany
536391,STK462,Item STK462,34,2025-11-27 10:33:35.763862,86.48,11000,India
537681,STK813,Item STK813,30,2025-11-27 10:59:17.763862,82.48,10591,Canada
550657,STK299,Item STK299,28,2025-11-27 11:06:18.763862,52.44,10099,France
547409,STK110,Item STK110,3,2025-11-27 11:11:17.763862,68.13,11756,Germany
548489,STK928,Item STK928,47,2025-11-27 11:42:19.763862,44.42,11195,United Kingdom
547013,STK640,Item STK640,38,2025-11-27 11:43:31.763862,95.78,11746,United Kingdom
546132,STK833,Item STK833,25,2025-11-27 11:46:16.763862,60.03,11612,Germany
537650,STK808,Item STK808,11,2025-11-27 11:49:36.763862,47.68,11171,France
549435,STK347,Item STK347,12,2025-11-27 11:52:19.763862,44.66,11728,France
549885,STK653,Item STK653,16,2025-11-27 11:58:18.763862,82.09,11764,France
537707,STK349,Item STK349,21,2025-11-27 12:10:10.763862,31.34,11933,Germany
548824,STK385,Item STK385,12,2025-11-27 12:10:44.763862,42.82,11785,France
544020,STK394,Item STK394,26,2025-11-27 12:15:22.763862,92.79,11680,USA
539437,STK390,Item STK390,45,2025-11-27 12:15:28.763862,53.36,10125,Germany
C542633,STK171,Item STK171,-6,2025-11-27 12:19:28.763862,61.48,10468,India
541033,STK234,Item STK234,17,2025-11-27 12:25:09.763862,49.47,10072,United Kingdom
549389,STK748,Item STK748,12,2025-11-27 12:47:16.763862,77.85,10591,Germany
548680,STK884,Item STK884,40,2025-11-27 12:50:20.763862,6.4,10779,India
542165,STK227,Item STK227,10,2025-11-27 13:04:56.763862,96.98,10481,Germany
541863,STK935,Item STK935,7,2025-11-27 13:13:49.763862,40.36,10663,India
549013,STK221,Item STK221,37,2025-11-27 13:20:55.763862,22.61,11677,India
544000,STK887,Item STK887,15,2025-11-27 13:25:45.763862,29.96,11926,USA
545569,STK485,Item STK485,23,2025-11-27 13:31:32.763862,34.03,10409,Italy
537951,STK114,Item STK114,30,2025-11-27 13:47:32.763862,67.69,10102,Canada
551329,STK783,Item STK783,30,2025-11-27 14:03:08.763862,9.58,11523,Canada
550359,STK473,Item STK473,40,2025-11-27 14:05:50.763862,8.95,10519,USA
540625,STK987,Item STK987,42,2025-11-27 14:21:26.763862,22.62,10656,Germany
545518,STK889,Item STK889,21,2025-11-27 14:33:21.763862,13.04,11368,Italy
542648,STK920,Item STK920,34,2025-11-27 14:54:26.763862,45.36,10387,USA
549334,STK629,Item STK629,17,2025-11-27 14:57:04.763862,57.21,11163,United Kingdom
538463,STK240,Item STK240,47,2025-11-27 15:16:55.763862,79.38,10733,Canada
550080,STK433,Item STK433,40,2025-11-27 15:34:34.763862,41.99,10746,France
C541477,STK808,Item STK808,-4,2025-11-27 15:39:45.763862,43.64,11339,Spain
549968,STK815,Item STK815,37,2025-11-27 15:40:28.763862,67.16,10835,Canada
548714,STK831,Item STK831,48,2025-11-27 15:41:28.763862,82.43,10707,Spain
544270,STK428,Item STK428,11,2025-11-27 16:05:39.763862,99.02,10114,Germany
548424,STK188,Item STK188,15,2025-11-27 16:15:56.763862,90.13,11862,Spain
541840,STK826,Item STK826,14,2025-11-27 16:56:17.763862,20.12,11078,Canada
536838,STK117,Item STK117,34,2025-11-27 17:01:46.763862,56.0,10438,USA
538796,STK532,Item STK532,4,2025-11-27 17:30:10.763862,73.51,11655,United Kingdom
545307,STK298,Item STK298,16,2025-11-27 17:32:57.763862,43.97,10823,Spain
541098,STK721,Item STK721,30,2025-11-27 17:37:06.763862,71.0,10441,Spain
539576,STK502,Item STK502,27,2025-11-27 17:42:09.763862,30.8,10329,USA
537430,STK728,Item STK728,3,2025-11-27 17:49:48.763862,21.7,11754,France
548643,STK136,Item STK136,32,2025-11-27 17:53:41.763862,73.22,10049,United Kingdom
546260,STK566,Item STK566,16,2025-11-27 17:57:39.763862,44.8,11227,Italy
549088,STK777,Item STK777,4,2025-11-27 18:04:36.763862,85.99,10383,USA
537963,STK203,Item STK203,48,2025-11-27 18:08:50.763862,56.38,10067,USA
542868,STK986,Item STK986,45,2025-11-27 18:23:58.763862,89.56,11735,Canada
546974,STK918,Item STK918,22,2025-11-27 18:37:45.763862,85.71,10410,Germany
C549611,STK533,Item STK533,-1,2025-11-27 18:54:36.763862,14.77,10558,Spain
537873,STK190,Item STK190,16,2025-11-27 19:01:44.763862,14.68,10480,Spain
543892,STK458,Item STK458,39,2025-11-27 19:02:51.763862,58.73,10852,Italy
C550952,STK221,Item STK221,-26,2025-11-27 19:09:16.763862,32.93,10806,France
549276,STK805,Item STK805,29,2025-11-27 19:10:58.763862,54.08,11911,Italy
C536944,STK339,Item STK339,-17,2025-11-27 19:24:38.763862,18.13,11346,Italy
548080,STK559,Item STK559,1,2025-11-27 19:31:00.763862,94.01,11787,India
536867,STK368,Item STK368,29,2025-11-27 19:31:05.763862,36.49,11145,Canada
550702,STK967,Item STK967,13,2025-11-27 19:53:21.763862,19.65,10579,United Kingdom
542087,STK437,Item STK437,2,2025-11-27 20:02:16.763862,67.7,11459,United Kingdom
547714,STK465,Item STK465,23,2025-11-27 20:25:10.763862,5.42,10587,Spain
C539455,STK845,Item STK845,-6,2025-11-27 20:26:39.763862,37.4,11461,France
C540812,STK162,Item STK162,-13,2025-11-27 20:27:16.763862,5.79,11828,Spain
545766,STK906,Item STK906,6,2025-11-27 20:30:09.763862,57.03,10647,India
550148,STK165,Item STK165,20,2025-11-27 20:36:04.763862,42.55,11888,Canada
546435,STK969,Item STK969,12,2025-11-27 20:39:07.763862,25.78,10735,Spain
543892,STK228,Item STK228,19,2025-11-27 20:41:36.763862,11.2,11211,Spain
543860,STK795,Item STK795,5,2025-11-27 20:45:43.763862,19.41,11517,Canada
549012,STK659,Item STK659,41,2025-11-27 20:50:31.763862,32.33,10006,India
548659,STK482,Item STK482,22,2025-11-27 20:54:50.763862,29.9,11882,Canada
542134,STK586,Item STK586,38,2025-11-27 21:02:43.763862,66.3,10177,Italy
550349,STK384,Item STK384,14,2025-11-27 21:06:54.763862,22.62,10176,Italy
549671,STK791,Item STK791,35,2025-11-27 21:12:51.763862,81.94,10784,Italy
544365,STK214,Item STK214,47,2025-11-27 21:17:42.763862,70.95,10216,USA
543785,STK459,Item STK459,47,2025-11-27 21:35:59.763862,52.33,11341,USA
540665,STK680,Item STK680,15,2025-11-27 21:36:34.763862,61.83,10229,India
550297,STK467,Item STK467,30,2025-11-27 21:45:10.763862,84.7,10544,India
C538210,STK452,Item STK452,-31,2025-11-27 21:46:36.763862,69.87,11484,Germany
545899,STK588,Item STK588,14,2025-11-27 22:02:37.763862,2.31,10843,United Kingdom
538431,STK205,Item STK205,23,2025-11-27 22:04:42.763862,96.96,11879,Spain
537104,STK628,Item STK628,45,2025-11-27 22:12:10.763862,79.9,10048,United Kingdom
546826,STK565,Item STK565,33,2025-11-27 22:14:01.763862,55.3,10415,United Kingdom
544042,STK621,Item STK621,37,2025-11-27 22:25:58.763862,61.8,10119,Spain
548439,STK918,Item STK918,48,2025-11-27 22:46:20.763862,60.23,10082,France
549544,STK796,Item STK796,15,2025-11-27 22:46:38.763862,30.07,10113,India
C540394,STK150,Item STK150,-7,2025-11-27 22:48:53.763862,94.58,11373,United Kingdom
545179,STK871,Item STK871,19,2025-11-27 22:50:56.763862,29.39,11226,India
549233,STK647,Item STK647,39,2025-11-27 22:56:53.763862,78.28,11527,USA
540443,STK105,Item STK105,44,2025-11-27 22:57:04.763862,75.47,10292,Italy
540019,STK624,Item STK624,49,2025-11-27 23:10:42.763862,27.09,10115,Italy
546966,STK742,Item STK742,6,2025-11-27 23:12:33.763862,61.04,10604,USA
546614,STK848,Item STK848,21,2025-11-27 23:22:31.763862,52.99,10906,France
548031,STK111,Item STK111,49,2025-11-27 23:28:26.763862,99.93,10541,USA
544237,STK819,Item STK819,24,2025-11-27 23:48:18.763862,81.39,11085,Canada
547283,STK668,Item STK668,15,2025-11-28 00:20:24.763862,98.23,11479,Italy
